198,-0.00141148,0.000241371,1.9742,-0.294021,0.559394,0.775003,3.10398e-06
197,-0.000843154,0.000144184,1.74674,0.0989484,0.622975,0.775958,4.66965e-06
196,-0.000118768,2.031e-05,1.45682,0.507274,0.372574,0.777085,5.13361e-06
195,-0.00339345,0.000580298,2.76745,-0.505503,-0.379518,0.774876,3.41524e-06
194,-0.00248003,0.000424099,2.40187,0.268339,-0.569592,0.776891,3.81719e-06
193,-0.000611337,0.000104542,1.65396,-0.244712,-0.58184,0.775614,3.87715e-06
192,-0.000598885,0.000102413,1.64898,0.254788,-0.575823,0.77686,1.80104e-06
191,-0.00101896,0.000174247,1.8171,0.306847,0.550344,0.776509,1.98167e-06
190,-0.00233218,0.000398815,2.34269,0.34633,-0.525569,0.777067,4.36009e-06
189,-0.00276235,0.000472377,2.51486,-0.616342,-0.142392,0.774498,6.05779e-06
188,-0.000916946,0.000156803,1.77627,-0.54928,0.313825,0.774471,2.6476e-06
187,-0.00241388,0.000412786,2.37539,-0.607421,-0.176454,0.774535,4.10738e-06
186,-0.000375965,6.4292e-05,1.55976,0.337617,-0.531236,0.777048,4.8678e-06
185,-0.00205508,0.000351429,2.23179,0.119676,0.619261,0.776012,5.296e-06
184,-0.000338204,5.78347e-05,1.54464,-0.0088376,-0.630395,0.776224,1.9781e-06
183,-0.00226195,0.000386805,2.31458,-0.143192,-0.614413,0.775882,3.1193e-06
182,-0.00272058,0.000465233,2.49814,0.585028,-0.230603,0.777537,4.16513e-06
181,-0.00344425,0.000588985,2.78778,0.159223,0.61016,0.776114,4.77893e-06
180,-0.00104261,0.000178291,1.82657,0.613343,-0.138553,0.777569,3.75842e-06
179,-0.000235697,4.03055e-05,1.50362,-0.337548,0.5344,0.774905,3.12358e-06
178,-0.00279473,0.000477914,2.52782,0.615568,0.128967,0.77746,3.29833e-06
177,-0.00189177,0.000323502,2.16643,-0.169102,-0.607879,0.775814,3.16265e-06
176,-0.000218171,3.73085e-05,1.4966,-0.570539,-0.272717,0.774668,4.79266e-06
175,-0.00158436,0.000270935,2.04339,0.616259,-0.124939,0.77757,6.14469e-06
174,-0.00345904,0.000591515,2.7937,0.118101,0.619568,0.776007,3.17005e-06
173,-0.00232708,0.000397943,2.34065,-0.571734,0.270877,0.774433,2.3965e-06
172,-0.000219847,3.7595e-05,1.49727,0.285652,0.561718,0.776451,1.83519e-06
171,-0.00130172,0.000222602,1.93027,-0.232321,-0.586855,0.775647,5.13098e-06
170,-0.00196152,0.000335431,2.19435,-0.403482,-0.486111,0.775177,4.38795e-06
169,-0.000110955,1.89739e-05,1.45369,-0.603923,-0.188021,0.774549,2.73683e-06
168,-0.00308545,0.000527628,2.64417,-0.232828,0.587318,0.775144,2.33557e-06
167,-0.00330138,0.000564554,2.7306,-0.508443,0.37625,0.774546,5.94103e-06
166,-0.00159339,0.000272478,2.04701,-0.61531,0.147427,0.774377,2.83019e-06
165,-0.00187892,0.000321306,2.16129,0.580609,0.242198,0.777324,4.55707e-06
164,-0.00189603,0.000324232,2.16813,0.628222,-0.0272111,0.777558,1.56574e-06
163,-0.00254514,0.000435232,2.42793,-0.0502272,0.629244,0.775583,4.79156e-06
162,-0.00314327,0.000537517,2.66732,-0.567601,0.279414,0.77444,3.49952e-06
161,-0.00197552,0.000337825,2.19995,-0.0204715,-0.63016,0.776195,2.53142e-06
160,-0.00250422,0.000428236,2.41155,-0.565212,-0.283544,0.774686,5.28154e-06
159,-7.12328e-05,1.21812e-05,1.43779,0.0379847,0.629831,0.775803,6.10444e-06
158,-0.00249902,0.000427346,2.40947,-0.462466,0.431349,0.774637,3.71851e-06
157,-0.00229209,0.000391959,2.32665,0.42229,0.467121,0.776833,4.93054e-06
156,-0.00138949,0.00023761,1.9654,-0.526682,0.35034,0.774511,1.53058e-06
155,-0.00194847,0.000333198,2.18912,0.0385477,-0.629132,0.776342,2.76478e-06
154,-0.000788507,0.000134839,1.72487,-0.18761,0.603149,0.775251,4.67276e-06
153,-0.00127334,0.000217749,1.91891,0.142379,-0.6137,0.776595,4.74092e-06
152,-0.00127805,0.000218553,1.9208,0.0508954,-0.628216,0.776373,4.30033e-06
151,-0.00351704,0.000601432,2.81691,-0.615836,0.145214,0.774376,5.90573e-06
150,-0.00212926,0.000364114,2.26148,0.600602,0.186894,0.777398,4.14256e-06
149,-0.00304552,0.0005208,2.62819,-0.632015,0.0297495,0.774385,3.96296e-06
148,-0.000856952,0.000146543,1.75226,0.626764,0.0512594,0.777521,3.28928e-06
147,-0.00243894,0.000417072,2.38542,0.186178,0.602391,0.776185,4.91851e-06
146,-0.00143245,0.000244957,1.98259,-0.261415,0.575253,0.775078,2.37997e-06
145,-0.0015716,0.000268751,2.03828,-0.412192,-0.478787,0.775152,1.65508e-06
144,-0.00027487,4.70042e-05,1.51929,-0.617204,-0.13863,0.774494,1.91776e-06
143,-0.00247905,0.000423931,2.40148,-0.592145,-0.222196,0.774593,3.11264e-06
142,-0.00210558,0.000360066,2.252,0.204808,-0.595587,0.776743,5.36642e-06
141,-0.000796272,0.000136167,1.72798,-0.311567,-0.549208,0.775433,3.46181e-06
140,-0.000499714,8.54539e-05,1.60928,-0.249977,0.58028,0.775105,4.27518e-06
139,-0.00230301,0.000393827,2.33102,-0.133465,-0.616567,0.775907,4.02546e-06
138,-0.000291832,4.99049e-05,1.52608,0.400555,-0.485323,0.777185,3.79813e-06
137,-0.00196363,0.000335791,2.19519,0.574919,-0.254808,0.777522,4.1474e-06
136,-0.000195701,3.34659e-05,1.48761,0.202524,-0.596374,0.776738,5.07207e-06
135,-0.00315365,0.000539291,2.67147,0.058364,0.628206,0.775855,1.50046e-06
134,-0.00158401,0.000270875,2.04325,0.23666,0.584227,0.776319,2.52538e-06
133,-0.00280941,0.000480424,2.5337,-0.571718,-0.270249,0.774664,4.84917e-06
132,-0.000545566,9.32947e-05,1.62764,-0.180452,-0.604645,0.775785,5.78421e-06
131,-0.00106692,0.000182449,1.8363,-0.540618,-0.327826,0.774766,2.86112e-06
130,-0.000110866,1.89587e-05,1.45365,0.414811,0.473811,0.776811,3.34637e-06
129,-0.00135747,0.000232134,1.95258,-0.579485,-0.253246,0.774637,5.35603e-06
128,-0.000474282,8.11048e-05,1.59911,-0.160166,0.610927,0.775316,3.84676e-06
127,-0.00235189,0.000402185,2.35058,0.29847,0.554964,0.776486,1.55037e-06
126,-0.000627364,0.000107283,1.66037,0.618396,0.114549,0.777473,4.77106e-06
125,-0.000686969,0.000117475,1.68423,-0.287661,-0.562008,0.775499,3.73607e-06
124,-8.63007e-05,1.47579e-05,1.44382,-0.208888,-0.595517,0.77571,1.92308e-06
123,-0.003096,0.000529433,2.6484,0.572883,0.260028,0.777297,3.16872e-06
122,-0.00293023,0.000501086,2.58205,-0.553353,-0.305942,0.774725,2.6464e-06
121,-0.000534611,9.14213e-05,1.62325,-0.626593,-0.0872354,0.774449,4.59285e-06
120,-0.00182392,0.0003119,2.13927,0.58474,-0.231334,0.777537,4.35097e-06
119,-0.0020495,0.000350476,2.22956,0.487551,-0.397489,0.777365,6.125e-06
118,-0.00221266,0.000378377,2.29486,-0.467953,-0.424749,0.774989,2.68614e-06
117,-0.000479183,8.19428e-05,1.60107,0.248769,0.579131,0.776351,4.42128e-06
116,-2.87222e-05,4.91166e-06,1.42078,-0.337164,-0.533978,0.775363,2.53435e-06
115,-0.00059875,0.000102389,1.64892,0.366965,0.511969,0.776675,1.66257e-06
114,-0.000128878,2.20388e-05,1.46086,0.611512,0.147094,0.777442,4.33524e-06
113,-0.000651906,0.00011148,1.6702,0.514106,0.363044,0.777107,4.54213e-06
112,-0.000164822,2.81855e-05,1.47525,-0.27113,-0.570106,0.775543,2.02962e-06
111,-5.65113e-05,9.66374e-06,1.4319,0.625921,0.0607675,0.777515,4.02727e-06
110,-0.00125888,0.000215275,1.91313,-0.029382,0.630498,0.775634,3.34731e-06
109,-0.000374886,6.41076e-05,1.55932,-0.328437,0.540018,0.774926,4.77537e-06
108,-0.000673308,0.000115139,1.67876,-0.625713,0.0939624,0.774374,2.50333e-06
107,-0.00270347,0.000462308,2.4913,0.101547,0.622549,0.775965,5.37908e-06
106,-0.0034082,0.00058282,2.77335,-0.582413,0.247133,0.774416,2.6423e-06
105,-0.00123821,0.000211741,1.90485,0.597935,-0.194637,0.777554,4.45028e-06
293,-0.00430057,0.00216561,4.08081,0.622062,0.102223,0.776266,4.74654e-06
292,-0.00418132,0.00192625,3.88759,-0.0545101,-0.627443,0.776753,4.38026e-06
291,-0.00430524,0.00217497,4.08837,0.506119,0.376686,0.775855,5.95224e-06
290,-0.00352196,0.000602795,2.81923,-0.612151,-0.152886,0.775821,4.32188e-06
289,-0.0040803,0.00172348,3.7239,0.627709,-0.0555281,0.776465,4.7237e-06
288,-0.00432119,0.00220698,4.11421,-0.339588,0.532765,0.775139,4.76292e-06
287,-0.00384575,0.0012527,3.34386,0.202302,0.598197,0.775393,2.90581e-06
286,-0.00401883,0.0016001,3.6243,0.515754,-0.361412,0.776775,2.48658e-06
285,-0.00377292,0.00110651,3.22585,0.549627,-0.307575,0.776729,2.74465e-06
284,-0.00435934,0.00228357,4.17603,-0.627798,0.0663939,0.775539,5.89697e-06
283,-0.00417549,0.00191455,3.87814,0.630218,-0.00475725,0.776404,1.84715e-06
282,-0.00387636,0.00131414,3.39346,-0.606625,-0.173388,0.775849,4.04823e-06
281,-0.00397543,0.00151298,3.55398,-0.500019,0.38602,0.775222,5.77094e-06
280,-0.00362551,0.000810636,2.98701,-0.569143,-0.271862,0.775994,5.79206e-06
279,-0.00404089,0.00164439,3.66005,-0.241043,0.584004,0.775137,5.91719e-06
278,-0.00381077,0.0011825,3.28719,-0.348049,0.527274,0.775141,5.92683e-06
277,-0.00382934,0.00121977,3.31728,-0.436878,-0.454415,0.776302,4.68838e-06
276,-0.00389426,0.00135007,3.42247,-0.431476,0.461452,0.775171,4.85903e-06
275,-0.00398711,0.00153644,3.57291,0.337779,0.533307,0.775557,5.14346e-06
274,-0.00390271,0.00136704,3.43616,-0.0510377,0.629654,0.775197,1.40293e-06
273,-0.00417585,0.00191527,3.87872,0.582907,-0.238772,0.776664,4.53788e-06
272,-0.00402165,0.00160576,3.62887,-0.590421,-0.222152,0.77592,3.45024e-06
271,-0.00428014,0.00212459,4.0477,0.208848,-0.594012,0.776874,2.48896e-06
270,-0.00385957,0.00128044,3.36625,0.613184,0.146662,0.776206,5.02765e-06
269,-0.00381542,0.00119182,3.29472,0.364507,0.51535,0.775596,5.5125e-06
268,-0.00364744,0.000854667,3.02255,0.566279,-0.275799,0.7767,2.85902e-06
267,-0.00435391,0.00227265,4.16722,0.332397,-0.534766,0.776877,1.45426e-06
266,-0.00369542,0.000950956,3.10028,0.361622,-0.515463,0.776871,1.38457e-06
265,-0.00393441,0.00143066,3.48752,0.628855,-0.0408659,0.776448,2.78629e-06
264,-0.00368503,0.000930111,3.08345,0.0871625,-0.623642,0.776835,6.04757e-06
263,-0.00372735,0.00101506,3.15203,-0.195586,-0.598826,0.77663,3.60328e-06
262,-0.00359643,0.000752268,2.93989,0.497024,0.38865,0.775834,1.81983e-06
261,-0.00372148,0.00100327,3.14251,-0.198072,-0.598011,0.776627,2.72181e-06
260,-0.00418263,0.00192887,3.8897,-0.604301,0.183197,0.775409,6.18906e-06
259,-0.00373721,0.00103484,3.16799,0.0919007,0.624882,0.775292,1.75039e-06
258,-0.00430325,0.00217097,4.08514,-0.523561,-0.351454,0.776121,5.35715e-06
257,-0.004354,0.00227285,4.16738,0.265323,0.572941,0.775463,3.93747e-06
256,-0.00364315,0.000846041,3.01559,-0.599214,0.199272,0.775392,4.30387e-06
255,-0.00412332,0.00180983,3.79361,-0.00322497,0.631678,0.775224,4.5758e-06
254,-0.00380728,0.00117549,3.28153,0.629756,-0.023844,0.776427,5.31802e-06
253,-0.00425983,0.00208383,4.01479,0.329691,-0.536438,0.776877,2.02141e-06
252,-0.00425595,0.00207604,4.00851,0.617665,-0.124374,0.776544,6.08546e-06
251,-0.00383666,0.00123445,3.32913,0.202688,-0.596143,0.776873,4.32463e-06
250,-0.00375666,0.00107389,3.19952,-0.256784,-0.575336,0.776563,3.96703e-06
249,-0.00417208,0.0019077,3.87262,-0.399398,0.489504,0.775156,6.00526e-06
248,-0.00432561,0.00221585,4.12137,-0.426376,0.466174,0.775168,1.95344e-06
247,-0.00365324,0.000866304,3.03194,-0.383032,-0.500501,0.776393,3.26811e-06
246,-0.00388779,0.00133707,3.41197,-0.057925,0.629062,0.775194,2.79448e-06
245,-0.00353926,0.000637518,2.84726,-0.483632,0.406391,0.775207,5.0001e-06
244,-0.00355519,0.000669498,2.87307,-0.460987,0.43194,0.775189,3.64542e-06
243,-0.00432805,0.00222076,4.12533,-0.0681244,0.628046,0.775189,4.18324e-06
242,-0.00387699,0.00131541,3.39449,0.346578,0.527613,0.775569,2.00428e-06
241,-0.00438581,0.00233668,4.21891,0.38736,0.498347,0.775631,1.39212e-06
240,-0.00385317,0.0012676,3.35589,-0.21512,-0.592116,0.77661,2.32595e-06
239,-0.00371704,0.000994362,3.13532,0.0979543,-0.622033,0.77684,2.56275e-06
238,-0.00387774,0.00131692,3.3957,-0.630714,0.025757,0.775588,4.06153e-06
237,-0.00390936,0.00138037,3.44692,-0.563595,-0.283137,0.776012,3.18585e-06
236,-0.00368124,0.000922492,3.0773,-0.519359,0.359533,0.775243,5.10629e-06
235,-0.00422054,0.00200497,3.95114,-0.14583,-0.612785,0.776678,3.52285e-06
234,-0.00399739,0.00155707,3.58957,-0.137844,0.616543,0.77516,5.57277e-06
233,-0.00353998,0.000638971,2.84843,-0.617929,-0.127752,0.775786,2.00839e-06
232,-0.00432055,0.00220571,4.11318,0.0822301,0.626237,0.775284,5.23609e-06
231,-0.00433551,0.00223573,4.13742,-0.611007,0.159286,0.775435,3.77142e-06
230,-0.00403267,0.00162788,3.64673,-0.62462,-0.0899183,0.775735,2.1189e-06
229,-0.00409314,0.00174926,3.74471,-0.381792,-0.501444,0.776394,2.28681e-06
228,-0.00390249,0.00136658,3.43579,-0.0316816,0.630911,0.775208,1.57811e-06
227,-0.00385629,0.00127385,3.36093,-0.559265,0.293482,0.7753,3.53749e-06
226,-0.00426501,0.00209424,4.02319,0.378561,0.505084,0.775617,2.7503e-06
225,-0.00401379,0.00158999,3.61614,0.264581,-0.571362,0.77688,1.73358e-06
224,-0.0042247,0.00201332,3.95788,0.598708,0.197903,0.776133,2.91219e-06
223,-0.00366086,0.000881601,3.04429,-0.487327,-0.400025,0.776204,5.35515e-06
222,-0.00417125,0.00190602,3.87126,0.416644,-0.472134,0.776851,2.59988e-06
221,-0.00418802,0.00193969,3.89844,0.0877053,-0.623566,0.776836,5.80603e-06
220,-0.00407437,0.00171158,3.71429,-0.415752,-0.473759,0.776339,5.13453e-06
219,-0.0041277,0.00181862,3.8007,0.388878,-0.495236,0.776862,3.64153e-06
218,-0.00410399,0.00177103,3.76229,-0.197014,0.600281,0.775144,4.47578e-06
217,-0.00405928,0.00168129,3.68984,-0.113011,0.621563,0.775169,2.51075e-06
216,-0.00386726,0.00129588,3.37872,0.0404023,0.630357,0.775253,3.6097e-06
215,-0.00410408,0.00177122,3.76244,0.624645,-0.0828933,0.776497,1.48316e-06
214,-0.00415505,0.00187352,3.84502,-0.236196,0.585981,0.775137,1.7667e-06
213,-0.00361911,0.000797795,2.97664,0.575885,0.257118,0.776046,2.86963e-06
212,-0.00402116,0.00160477,3.62807,-0.603634,-0.183471,0.775864,4.19674e-06
211,-0.00394176,0.0014454,3.49942,0.36472,0.5152,0.775596,1.43232e-06
210,-0.00385924,0.00127978,3.36572,-0.583408,0.241803,0.775349,3.01664e-06
209,-0.00434688,0.00225855,4.15584,-0.60794,0.170674,0.775422,1.88916e-06
208,-0.0039258,0.00141337,3.47357,0.626069,-0.071485,0.776484,1.49346e-06
207,-0.00356859,0.000696385,2.89478,-0.510228,0.372399,0.775233,1.74277e-06
206,-0.00400629,0.00157492,3.60398,0.549188,-0.308356,0.77673,5.13823e-06
205,-0.00376474,0.00109009,3.2126,-0.535022,0.335736,0.775263,5.2827e-06
204,-0.00423304,0.00203006,3.97139,0.535547,0.333358,0.775927,6.06381e-06
203,-0.00435412,0.00227309,4.16757,0.477081,0.412966,0.775792,3.15909e-06
202,-0.00414543,0.0018542,3.82943,-0.630068,-0.0368424,0.775666,4.63471e-06
201,-0.00382472,0.00121048,3.30978,-0.631133,0.0102575,0.775607,1.78123e-06
200,-0.00423014,0.00202423,3.96668,-0.608113,0.170053,0.775423,5.27616e-06
402,-0.00378093,0.00282795,5.29976,-0.531028,-0.339186,0.776506,2.02867e-06
401,-0.00369265,0.00289724,5.4546,-0.138446,-0.614839,0.776406,1.9604e-06
400,-0.00418185,0.00251325,4.59655,0.170858,-0.606862,0.776226,1.56953e-06
399,-0.00414566,0.00254166,4.66003,-0.426374,-0.46395,0.776502,2.1533e-06
398,-0.00418601,0.00250998,4.58925,-0.0239058,-0.629852,0.776347,3.49911e-06
397,-0.00381124,0.00280415,5.24659,0.395509,0.491943,0.775606,3.88085e-06
396,-0.00367521,0.00291094,5.4852,-0.629878,0.02134,0.776401,1.89844e-06
395,-0.00393936,0.00270359,5.02188,-0.613405,0.145039,0.776336,4.57714e-06
394,-0.00430654,0.00241537,4.37784,-0.626231,-0.0705392,0.77644,3.30917e-06
393,-0.00413304,0.00255156,4.68216,-0.619225,0.117634,0.776352,4.05922e-06
392,-0.00393808,0.0027046,5.02412,0.562832,0.285764,0.775603,4.26085e-06
391,-0.00411735,0.00256388,4.70968,-0.59179,0.217155,0.776292,4.60484e-06
390,-0.0039274,0.00271297,5.04285,0.581598,0.245302,0.77561,5.85695e-06
389,-0.00426032,0.00245166,4.45892,0.27482,0.568204,0.775641,5.56208e-06
388,-0.00419368,0.00250397,4.57581,-0.549945,-0.307577,0.776503,5.59372e-06
387,-0.00407742,0.00259522,4.77972,-0.489758,-0.39645,0.776508,5.22831e-06
386,-0.00412806,0.00255547,4.69091,-0.618494,-0.120737,0.776458,4.55358e-06
385,-0.00373891,0.00286093,5.37346,0.443761,-0.448221,0.775999,1.9738e-06
384,-0.00363538,0.0029422,5.55506,0.00570734,-0.6303,0.77633,4.15765e-06
383,-0.00426426,0.00244856,4.452,-0.501917,0.381633,0.776167,4.99955e-06
382,-0.00387766,0.00275202,5.1301,-0.576776,0.254441,0.776266,6.04004e-06
381,-0.00402443,0.00263681,4.87267,0.510768,0.370903,0.775594,1.46713e-06
380,-0.00379401,0.00281768,5.27681,-0.0972589,-0.622709,0.776386,3.75534e-06
379,-0.00404005,0.00262456,4.84527,0.438694,-0.453172,0.776004,3.7404e-06
378,-0.00422657,0.00247815,4.51811,-0.355946,-0.519971,0.776487,3.81569e-06
377,-0.00436114,0.00237251,4.28208,0.46161,-0.429849,0.775981,3.58415e-06
376,-0.00404313,0.00262214,4.83987,-0.222622,0.590251,0.775914,5.91905e-06
375,-0.00407188,0.00259956,4.78943,-0.602902,0.183977,0.776313,2.31256e-06
374,-0.00375496,0.00284833,5.34531,-0.073615,-0.625959,0.776374,3.18567e-06
373,-0.00425063,0.00245926,4.47591,-0.396249,-0.489938,0.776497,6.06614e-06
372,-0.00434567,0.00238466,4.30921,0.50192,0.382793,0.775594,4.1608e-06
371,-0.00380027,0.00281277,5.26585,0.608745,-0.166123,0.775779,6.01889e-06
370,-0.00421512,0.00248713,4.53819,0.626447,0.0769133,0.77566,4.84523e-06
369,-0.00410721,0.00257184,4.72747,0.486284,0.402469,0.775594,4.54167e-06
368,-0.00386007,0.00276583,5.16095,0.61392,-0.145905,0.775767,3.74558e-06
367,-0.00394096,0.00270233,5.01906,-0.0741304,-0.625898,0.776374,5.50704e-06
366,-0.00428332,0.0024336,4.41857,0.604717,-0.180198,0.775787,4.45496e-06
365,-0.00385765,0.00276773,5.16519,0.514887,-0.364469,0.775921,2.79045e-06
364,-0.00359564,0.00297339,5.62476,-0.448776,-0.442312,0.776505,4.45353e-06
363,-0.00373649,0.00286283,5.37771,0.356259,0.521057,0.775615,1.7789e-06
362,-0.00384834,0.00277504,5.18153,-0.627854,0.0550064,0.776385,3.53152e-06
361,-0.00398208,0.00267006,4.94694,-0.470467,-0.419162,0.776507,6.0087e-06
360,-0.00372619,0.00287092,5.39578,-0.106367,-0.621212,0.77639,4.54914e-06
359,-0.00425203,0.00245816,4.47345,0.346584,0.527538,0.775618,4.23642e-06
